objectId,temp_out_F,heat_index_F,wind_chill_F,dew_point_F,humidity,barometer,windspeed,rain_rate,code_version,sampleTime,solarrad_Wm2,observationtime,createdAt,updatedAt,winddir
CAxm8FltD6,70,70.0,70,23.0,17.0,26.38,1,0,21June2024,2024-07-31 04:44:00,0,2024-07-31T10:44:00Z,2024-07-31T10:45:01.827Z,2024-07-31T10:45:01.827Z,225.0
Gwgq43CSSC,70,70.0,70,23.0,17.0,26.39,1,0,21June2024,2024-07-31 04:49:00,0,2024-07-31T10:49:00Z,2024-07-31T10:50:01.745Z,2024-07-31T10:50:01.745Z,292.0
jdf9OPKCSd,70,70.0,70,24.0,18.0,26.38,2,0,21June2024,2024-07-31 04:54:00,0,2024-07-31T10:54:00Z,2024-07-31T10:55:02.012Z,2024-07-31T10:55:02.012Z,292.0
x6vbDNECq0,70,70.0,70,24.0,18.0,26.39,0,0,21June2024,2024-07-31 04:59:00,0,2024-07-31T10:59:00Z,2024-07-31T11:00:01.693Z,2024-07-31T11:00:01.693Z,
6l1GWSdrJC,69,69.0,69,24.0,18.0,26.38,2,0,21June2024,2024-07-31 05:04:00,0,2024-07-31T11:04:00Z,2024-07-31T11:05:02.071Z,2024-07-31T11:05:02.071Z,292.0
jJGVhTx5DI,70,70.0,70,24.0,18.0,26.39,1,0,21June2024,2024-07-31 05:09:00,0,2024-07-31T11:09:00Z,2024-07-31T11:10:02.365Z,2024-07-31T11:10:02.365Z,292.0
sr1Jm0WlcS,70,70.0,70,24.0,18.0,26.39,3,0,21June2024,2024-07-31 05:14:00,0,2024-07-31T11:14:00Z,2024-07-31T11:15:02.283Z,2024-07-31T11:15:02.283Z,292.0
rY4xzSpNq4,70,68.0,70,23.0,17.0,26.39,2,0,21June2024,2024-07-31 05:19:00,0,2024-07-31T11:19:00Z,2024-07-31T11:20:01.953Z,2024-07-31T11:20:01.953Z,338.0
c7pubCwD4i,70,68.0,70,23.0,17.0,26.39,2,0,21June2024,2024-07-31 05:24:00,0,2024-07-31T11:24:00Z,2024-07-31T11:25:02.488Z,2024-07-31T11:25:02.488Z,202.0
NRQqPbkalH,70,70.0,70,23.0,17.0,26.39,2,0,21June2024,2024-07-31 05:29:00,0,2024-07-31T11:29:00Z,2024-07-31T11:30:02.105Z,2024-07-31T11:30:02.105Z,270.0
gp1SWDi2v1,69,69.0,69,24.0,18.0,26.39,1,0,21June2024,2024-07-31 05:34:00,0,2024-07-31T11:34:00Z,2024-07-31T11:35:02.260Z,2024-07-31T11:35:02.260Z,315.0
PboRo1Z4Xf,69,69.0,69,24.0,18.0,26.39,1,0,21June2024,2024-07-31 05:39:00,0,2024-07-31T11:39:00Z,2024-07-31T11:40:01.861Z,2024-07-31T11:40:01.861Z,270.0
k1haRuULaj,68,68.0,68,26.0,20.0,26.39,1,0,21June2024,2024-07-31 05:44:00,0,2024-07-31T11:44:00Z,2024-07-31T11:45:01.561Z,2024-07-31T11:45:01.561Z,180.0
CrslZGLstH,68,68.0,68,25.0,19.0,26.4,1,0,21June2024,2024-07-31 05:49:00,0,2024-07-31T11:49:00Z,2024-07-31T11:50:01.653Z,2024-07-31T11:50:01.653Z,135.0
nYh65Ndm9J,68,68.0,68,25.0,19.0,26.4,1,0,21June2024,2024-07-31 05:54:00,0,2024-07-31T11:54:00Z,2024-07-31T11:55:01.442Z,2024-07-31T11:55:01.442Z,158.0
kCtHOvHtBk,68,68.0,68,25.0,19.0,26.4,2,0,21June2024,2024-07-31 05:59:00,0,2024-07-31T11:59:00Z,2024-07-31T12:00:02.244Z,2024-07-31T12:00:02.244Z,135.0
qj1pQnojEc,68,68.0,68,26.0,20.0,26.4,3,0,21June2024,2024-07-31 06:04:00,0,2024-07-31T12:04:00Z,2024-07-31T12:05:01.539Z,2024-07-31T12:05:01.539Z,158.0
q6nPLp42vN,68,68.0,68,24.0,19.0,26.4,2,0,21June2024,2024-07-31 06:09:00,7,2024-07-31T12:09:00Z,2024-07-31T12:10:01.613Z,2024-07-31T12:10:01.613Z,225.0
QmWAXgUTNr,69,69.0,69,25.0,19.0,26.4,2,0,21June2024,2024-07-31 06:14:00,11,2024-07-31T12:14:00Z,2024-07-31T12:15:02.012Z,2024-07-31T12:15:02.012Z,90.0
JoTQadWh9v,69,69.0,69,26.0,20.0,26.4,1,0,21June2024,2024-07-31 06:19:00,13,2024-07-31T12:19:00Z,2024-07-31T12:20:01.612Z,2024-07-31T12:20:01.612Z,180.0
zqzpPsKwjQ,69,69.0,69,25.0,19.0,26.4,2,0,21June2024,2024-07-31 06:24:00,16,2024-07-31T12:24:00Z,2024-07-31T12:25:02.338Z,2024-07-31T12:25:02.338Z,90.0
YiFJYPwmCC,69,69.0,69,25.0,19.0,26.4,2,0,21June2024,2024-07-31 06:29:00,18,2024-07-31T12:29:00Z,2024-07-31T12:30:02.147Z,2024-07-31T12:30:02.147Z,22.0
4YTmllOXce,69,69.0,69,23.0,18.0,26.4,2,0,21June2024,2024-07-31 06:34:00,21,2024-07-31T12:34:00Z,2024-07-31T12:35:01.758Z,2024-07-31T12:35:01.758Z,90.0
ksqdfy1vau,69,69.0,69,26.0,20.0,26.41,2,0,21June2024,2024-07-31 06:39:00,23,2024-07-31T12:39:00Z,2024-07-31T12:40:02.429Z,2024-07-31T12:40:02.429Z,135.0
L4zdE66jlz,69,69.0,69,25.0,19.0,26.41,3,0,21June2024,2024-07-31 06:44:00,26,2024-07-31T12:44:00Z,2024-07-31T12:45:02.116Z,2024-07-31T12:45:02.116Z,135.0
eAFuIZhYS3,69,69.0,69,24.0,18.0,26.41,2,0,21June2024,2024-07-31 06:49:00,28,2024-07-31T12:49:00Z,2024-07-31T12:50:01.955Z,2024-07-31T12:50:01.955Z,112.0
ee4LaKQMyP,69,69.0,69,27.0,21.0,26.41,2,0,21June2024,2024-07-31 06:54:00,31,2024-07-31T12:54:00Z,2024-07-31T12:55:01.439Z,2024-07-31T12:55:01.439Z,135.0
l4uoZAyru8,69,69.0,69,25.0,19.0,26.41,1,0,21June2024,2024-07-31 06:59:00,33,2024-07-31T12:59:00Z,2024-07-31T13:00:02.087Z,2024-07-31T13:00:02.087Z,158.0
FicJDDECG1,69,69.0,69,26.0,20.0,26.41,1,0,21June2024,2024-07-31 07:04:00,35,2024-07-31T13:04:00Z,2024-07-31T13:05:01.683Z,2024-07-31T13:05:01.683Z,135.0
3xJtEj44qP,69,69.0,69,30.0,23.0,26.41,1,0,21June2024,2024-07-31 07:09:00,35,2024-07-31T13:09:00Z,2024-07-31T13:10:01.982Z,2024-07-31T13:10:01.982Z,135.0
h1viyW0jjW,69,69.0,69,27.0,21.0,26.42,0,0,21June2024,2024-07-31 07:14:00,37,2024-07-31T13:14:00Z,2024-07-31T13:15:01.735Z,2024-07-31T13:15:01.735Z,
lDKGmG8kni,68,68.0,68,30.0,24.0,26.42,0,0,21June2024,2024-07-31 07:19:00,39,2024-07-31T13:19:00Z,2024-07-31T13:20:02.342Z,2024-07-31T13:20:02.342Z,
dvk910rkOQ,68,68.0,68,31.0,25.0,26.42,0,0,21June2024,2024-07-31 07:24:00,40,2024-07-31T13:24:00Z,2024-07-31T13:25:01.837Z,2024-07-31T13:25:01.837Z,
0NGNva1KC6,68,68.0,68,36.0,31.0,26.42,0,0,21June2024,2024-07-31 07:29:00,40,2024-07-31T13:29:00Z,2024-07-31T13:30:02.391Z,2024-07-31T13:30:02.391Z,
OAczLVhFOa,68,68.0,68,37.0,32.0,26.42,1,0,21June2024,2024-07-31 07:34:00,42,2024-07-31T13:34:00Z,2024-07-31T13:35:01.421Z,2024-07-31T13:35:01.421Z,135.0
E8PcIvLxY6,69,69.0,69,30.0,23.0,26.42,2,0,21June2024,2024-07-31 07:39:00,44,2024-07-31T13:39:00Z,2024-07-31T13:40:01.961Z,2024-07-31T13:40:01.961Z,135.0
ejcikk8cpF,70,68.0,70,31.0,23.0,26.42,0,0,21June2024,2024-07-31 07:44:00,46,2024-07-31T13:44:00Z,2024-07-31T13:45:02.319Z,2024-07-31T13:45:02.319Z,
P5klVJYd9C,70,68.0,70,31.0,23.0,26.42,0,0,21June2024,2024-07-31 07:49:00,47,2024-07-31T13:49:00Z,2024-07-31T13:50:02.245Z,2024-07-31T13:50:02.245Z,
9fKkCHteBb,70,68.0,70,32.0,24.0,26.42,0,0,21June2024,2024-07-31 07:54:00,49,2024-07-31T13:54:00Z,2024-07-31T13:55:02.380Z,2024-07-31T13:55:02.380Z,
2yrjCdwudU,71,68.0,71,32.0,24.0,26.42,0,0,21June2024,2024-07-31 07:59:00,49,2024-07-31T13:59:00Z,2024-07-31T14:00:02.049Z,2024-07-31T14:00:02.049Z,
S3O39lVHEC,71,69.0,71,31.0,23.0,26.42,0,0,21June2024,2024-07-31 08:04:00,51,2024-07-31T14:04:00Z,2024-07-31T14:05:02.007Z,2024-07-31T14:05:02.007Z,
MVyZCorAlT,72,69.0,72,31.0,22.0,26.42,0,0,21June2024,2024-07-31 08:09:00,51,2024-07-31T14:09:00Z,2024-07-31T14:10:01.714Z,2024-07-31T14:10:01.714Z,
7zbGCD3ASo,72,70.0,72,31.0,22.0,26.42,1,0,21June2024,2024-07-31 08:14:00,53,2024-07-31T14:14:00Z,2024-07-31T14:15:01.467Z,2024-07-31T14:15:01.467Z,270.0
X5mXRxCPwr,73,71.0,73,29.0,20.0,26.42,0,0,21June2024,2024-07-31 08:19:00,54,2024-07-31T14:19:00Z,2024-07-31T14:20:01.733Z,2024-07-31T14:20:01.733Z,
DS1N0Kudlq,73,71.0,73,32.0,22.0,26.42,1,0,21June2024,2024-07-31 08:24:00,56,2024-07-31T14:24:00Z,2024-07-31T14:25:02.361Z,2024-07-31T14:25:02.361Z,248.0
pIz3G05i2E,74,72.0,74,29.0,19.0,26.42,1,0,21June2024,2024-07-31 08:29:00,58,2024-07-31T14:29:00Z,2024-07-31T14:30:01.955Z,2024-07-31T14:30:01.955Z,225.0
5G7EjSQpfj,74,72.0,74,32.0,21.0,26.43,0,0,21June2024,2024-07-31 08:34:00,60,2024-07-31T14:34:00Z,2024-07-31T14:35:01.624Z,2024-07-31T14:35:01.624Z,
DIsrC2Pgvr,75,73.0,75,38.0,26.0,26.43,1,0,21June2024,2024-07-31 08:39:00,61,2024-07-31T14:39:00Z,2024-07-31T14:40:02.147Z,2024-07-31T14:40:02.147Z,225.0
s1ZDf91cw6,74,72.0,74,36.0,25.0,26.43,1,0,21June2024,2024-07-31 08:44:00,62,2024-07-31T14:44:00Z,2024-07-31T14:45:02.067Z,2024-07-31T14:45:02.067Z,225.0
AX1XPhAnKk,75,73.0,75,26.0,16.0,26.43,1,0,21June2024,2024-07-31 08:49:00,63,2024-07-31T14:49:00Z,2024-07-31T14:50:01.765Z,2024-07-31T14:50:01.765Z,225.0
bkU9kHFvUu,76,74.0,76,28.0,17.0,26.43,0,0,21June2024,2024-07-31 08:54:00,65,2024-07-31T14:54:00Z,2024-07-31T14:55:01.563Z,2024-07-31T14:55:01.563Z,
no1qWBZdMm,77,75.0,77,26.0,15.0,26.43,1,0,21June2024,2024-07-31 08:59:00,67,2024-07-31T14:59:00Z,2024-07-31T15:00:02.201Z,2024-07-31T15:00:02.201Z,225.0
JgpDGcVMM1,77,75.0,77,33.0,20.0,26.43,0,0,21June2024,2024-07-31 09:04:00,67,2024-07-31T15:04:00Z,2024-07-31T15:05:01.902Z,2024-07-31T15:05:01.902Z,
71w7hsdHeQ,76,74.0,76,25.0,15.0,26.43,0,0,21June2024,2024-07-31 09:09:00,69,2024-07-31T15:09:00Z,2024-07-31T15:10:02.221Z,2024-07-31T15:10:02.221Z,
MLCueM5qca,77,76.0,77,28.0,16.0,26.43,2,0,21June2024,2024-07-31 09:14:00,70,2024-07-31T15:14:00Z,2024-07-31T15:15:01.841Z,2024-07-31T15:15:01.841Z,180.0
BKBiwUG3Hz,78,76.0,78,26.0,15.0,26.43,0,0,21June2024,2024-07-31 09:19:00,72,2024-07-31T15:19:00Z,2024-07-31T15:20:02.309Z,2024-07-31T15:20:02.309Z,
fNmn2TjBIS,77,76.0,77,29.0,17.0,26.43,0,0,21June2024,2024-07-31 09:24:00,72,2024-07-31T15:24:00Z,2024-07-31T15:25:01.379Z,2024-07-31T15:25:01.379Z,
GhCTuMGQxX,77,76.0,77,28.0,16.0,26.43,0,0,21June2024,2024-07-31 09:29:00,72,2024-07-31T15:29:00Z,2024-07-31T15:30:01.855Z,2024-07-31T15:30:01.855Z,
XRvESBcVz3,78,77.0,78,22.0,12.0,26.43,0,0,21June2024,2024-07-31 09:34:00,72,2024-07-31T15:34:00Z,2024-07-31T15:35:02.063Z,2024-07-31T15:35:02.063Z,
1S5PD8lFZ7,80,78.0,80,28.0,15.0,26.43,1,0,21June2024,2024-07-31 09:39:00,74,2024-07-31T15:39:00Z,2024-07-31T15:40:01.598Z,2024-07-31T15:40:01.598Z,158.0
B5vyIvRFBf,80,78.0,80,23.0,12.0,26.42,0,0,21June2024,2024-07-31 09:44:00,74,2024-07-31T15:44:00Z,2024-07-31T15:45:01.735Z,2024-07-31T15:45:01.735Z,
n5BteswQ4G,80,78.0,80,23.0,12.0,26.42,0,0,21June2024,2024-07-31 09:49:00,76,2024-07-31T15:49:00Z,2024-07-31T15:50:01.569Z,2024-07-31T15:50:01.569Z,
ZgFw0KGDbU,81,79.0,81,19.0,10.0,26.42,0,0,21June2024,2024-07-31 09:54:00,77,2024-07-31T15:54:00Z,2024-07-31T15:55:02.121Z,2024-07-31T15:55:02.121Z,
8e1xYv7RBM,81,79.0,81,25.0,13.0,26.42,0,0,21June2024,2024-07-31 09:59:00,77,2024-07-31T15:59:00Z,2024-07-31T16:00:01.824Z,2024-07-31T16:00:01.824Z,
3ccP2nkptS,81,79.0,81,27.0,14.0,26.42,2,0,21June2024,2024-07-31 10:04:00,79,2024-07-31T16:04:00Z,2024-07-31T16:05:01.858Z,2024-07-31T16:05:01.858Z,135.0
PhVcurk1AM,80,78.0,80,23.0,12.0,26.42,0,0,21June2024,2024-07-31 10:09:00,81,2024-07-31T16:09:00Z,2024-07-31T16:10:02.288Z,2024-07-31T16:10:02.288Z,
z2IPDH3yGo,80,79.0,80,23.0,12.0,26.42,0,0,21June2024,2024-07-31 10:14:00,84,2024-07-31T16:14:00Z,2024-07-31T16:15:01.842Z,2024-07-31T16:15:01.842Z,
zDyTBmIeUB,81,79.0,81,30.0,16.0,26.42,0,0,21June2024,2024-07-31 10:19:00,91,2024-07-31T16:19:00Z,2024-07-31T16:20:01.783Z,2024-07-31T16:20:01.783Z,
jizRJcI73v,82,79.0,82,24.0,12.0,26.42,1,0,21June2024,2024-07-31 10:24:00,181,2024-07-31T16:24:00Z,2024-07-31T16:25:02.050Z,2024-07-31T16:25:02.050Z,68.0
o9UlW34Bl5,82,79.0,82,24.0,12.0,26.42,0,0,21June2024,2024-07-31 10:29:00,729,2024-07-31T16:29:00Z,2024-07-31T16:30:01.492Z,2024-07-31T16:30:01.492Z,
YPKfmWrmG7,83,80.0,83,21.0,10.0,26.42,1,0,21June2024,2024-07-31 10:34:00,740,2024-07-31T16:34:00Z,2024-07-31T16:35:01.912Z,2024-07-31T16:35:01.912Z,68.0
EHSUfT26Ls,84,80.0,84,21.0,10.0,26.42,1,0,21June2024,2024-07-31 10:39:00,754,2024-07-31T16:39:00Z,2024-07-31T16:40:02.349Z,2024-07-31T16:40:02.349Z,68.0
h2F0UCBCm0,84,81.0,84,19.0,9.0,26.42,0,0,21June2024,2024-07-31 10:44:00,763,2024-07-31T16:44:00Z,2024-07-31T16:45:02.214Z,2024-07-31T16:45:02.214Z,
WQwQBlm1on,84,81.0,84,24.0,11.0,26.42,0,0,21June2024,2024-07-31 10:49:00,773,2024-07-31T16:49:00Z,2024-07-31T16:50:01.483Z,2024-07-31T16:50:01.483Z,
tYLhuM5ld7,85,82.0,85,29.0,13.0,26.42,0,0,21June2024,2024-07-31 10:54:00,786,2024-07-31T16:54:00Z,2024-07-31T16:55:01.765Z,2024-07-31T16:55:01.765Z,
FtTpJQgOMi,85,81.0,85,22.0,10.0,26.42,1,0,21June2024,2024-07-31 10:59:00,795,2024-07-31T16:59:00Z,2024-07-31T17:00:02.300Z,2024-07-31T17:00:02.300Z,90.0
GDIv9DhRPp,85,82.0,85,23.0,10.0,26.42,0,0,21June2024,2024-07-31 11:04:00,809,2024-07-31T17:04:00Z,2024-07-31T17:05:02.523Z,2024-07-31T17:05:02.523Z,
wkWEX62q1p,86,82.0,86,21.0,9.0,26.42,2,0,21June2024,2024-07-31 11:09:00,802,2024-07-31T17:09:00Z,2024-07-31T17:10:01.749Z,2024-07-31T17:10:01.749Z,315.0
GuZ10R1KH6,86,82.0,86,18.0,8.0,26.42,1,0,21June2024,2024-07-31 11:14:00,759,2024-07-31T17:14:00Z,2024-07-31T17:15:02.134Z,2024-07-31T17:15:02.134Z,315.0
hzp1zz2paw,87,82.0,87,18.0,8.0,26.42,1,0,21June2024,2024-07-31 11:19:00,756,2024-07-31T17:19:00Z,2024-07-31T17:20:01.830Z,2024-07-31T17:20:01.830Z,315.0
SOrBSfWRZF,87,83.0,87,19.0,8.0,26.42,2,0,21June2024,2024-07-31 11:24:00,733,2024-07-31T17:24:00Z,2024-07-31T17:25:01.512Z,2024-07-31T17:25:01.512Z,315.0
cMm74ceGpn,87,83.0,87,16.0,7.0,26.42,1,0,21June2024,2024-07-31 11:29:00,711,2024-07-31T17:29:00Z,2024-07-31T17:30:02.007Z,2024-07-31T17:30:02.007Z,315.0
hLSpbPyUXf,88,83.0,88,16.0,7.0,26.42,1,0,21June2024,2024-07-31 11:34:00,652,2024-07-31T17:34:00Z,2024-07-31T17:35:01.841Z,2024-07-31T17:35:01.841Z,315.0
DrqOvnMoU1,88,83.0,88,19.0,8.0,26.41,2,0,21June2024,2024-07-31 11:39:00,675,2024-07-31T17:39:00Z,2024-07-31T17:40:01.882Z,2024-07-31T17:40:01.882Z,315.0
DGLyMyGR9C,89,83.0,89,9.0,5.0,26.41,1,0,21June2024,2024-07-31 11:44:00,654,2024-07-31T17:44:00Z,2024-07-31T17:45:01.913Z,2024-07-31T17:45:01.913Z,292.0
BPRVVN07Ca,88,83.0,88,13.0,6.0,26.41,1,0,21June2024,2024-07-31 11:49:00,691,2024-07-31T17:49:00Z,2024-07-31T17:50:01.668Z,2024-07-31T17:50:01.668Z,270.0
UHla2xxhx2,88,83.0,88,9.0,5.0,26.41,1,0,21June2024,2024-07-31 11:54:00,703,2024-07-31T17:54:00Z,2024-07-31T17:55:02.189Z,2024-07-31T17:55:02.189Z,292.0
KOnKNuGdHI,89,83.0,89,9.0,5.0,26.41,2,0,21June2024,2024-07-31 11:59:00,621,2024-07-31T17:59:00Z,2024-07-31T18:00:01.941Z,2024-07-31T18:00:01.941Z,338.0
h2ltzBkaf6,90,84.0,90,14.0,6.0,26.41,1,0,21June2024,2024-07-31 12:04:00,724,2024-07-31T18:04:00Z,2024-07-31T18:05:01.595Z,2024-07-31T18:05:01.595Z,338.0
pQIbzwRFrb,89,84.0,89,17.0,7.0,26.41,1,0,21June2024,2024-07-31 12:09:00,765,2024-07-31T18:09:00Z,2024-07-31T18:10:01.376Z,2024-07-31T18:10:01.376Z,338.0
FflPtxdM9V,90,85.0,90,10.0,5.0,26.41,2,0,21June2024,2024-07-31 12:14:00,744,2024-07-31T18:14:00Z,2024-07-31T18:15:02.156Z,2024-07-31T18:15:02.156Z,338.0
KOnYljNrKC,90,85.0,90,10.0,5.0,26.41,1,0,21June2024,2024-07-31 12:19:00,765,2024-07-31T18:19:00Z,2024-07-31T18:20:02.005Z,2024-07-31T18:20:02.005Z,315.0
yVAtn3nbpM,90,84.0,90,14.0,6.0,26.41,2,0,21June2024,2024-07-31 12:24:00,868,2024-07-31T18:24:00Z,2024-07-31T18:25:01.454Z,2024-07-31T18:25:01.454Z,68.0
7TtBcALIhA,90,85.0,90,14.0,6.0,26.41,2,0,21June2024,2024-07-31 12:29:00,867,2024-07-31T18:29:00Z,2024-07-31T18:30:02.252Z,2024-07-31T18:30:02.252Z,45.0
WiSfQFYcBx,90,84.0,90,14.0,6.0,26.41,1,0,21June2024,2024-07-31 12:34:00,805,2024-07-31T18:34:00Z,2024-07-31T18:35:02.064Z,2024-07-31T18:35:02.064Z,112.0
RyJBFZucXO,91,85.0,91,-1.0,3.0,26.41,2,0,21June2024,2024-07-31 12:39:00,818,2024-07-31T18:39:00Z,2024-07-31T18:40:01.669Z,2024-07-31T18:40:01.669Z,338.0
7bBoYFmxox,90,85.0,90,18.0,7.0,26.41,1,0,21June2024,2024-07-31 12:44:00,872,2024-07-31T18:44:00Z,2024-07-31T18:45:01.741Z,2024-07-31T18:45:01.741Z,90.0
M7VC7LvElL,91,85.0,91,11.0,5.0,26.41,2,0,21June2024,2024-07-31 12:49:00,854,2024-07-31T18:49:00Z,2024-07-31T18:50:01.837Z,2024-07-31T18:50:01.837Z,45.0
O6ZwzDoDcA,91,85.0,91,6.0,4.0,26.41,1,0,21June2024,2024-07-31 12:54:00,884,2024-07-31T18:54:00Z,2024-07-31T18:55:02.284Z,2024-07-31T18:55:02.284Z,45.0
OIQMdwPFOW,91,86.0,91,19.0,7.0,26.41,1,0,21June2024,2024-07-31 12:59:00,882,2024-07-31T18:59:00Z,2024-07-31T19:00:01.770Z,2024-07-31T19:00:01.770Z,135.0
v93RF9Rgbt,91,85.0,91,15.0,6.0,26.41,2,0,21June2024,2024-07-31 13:04:00,867,2024-07-31T19:04:00Z,2024-07-31T19:05:02.378Z,2024-07-31T19:05:02.378Z,112.0
HJyT9ygDWS,91,85.0,91,6.0,4.0,26.41,1,0,21June2024,2024-07-31 13:09:00,866,2024-07-31T19:09:00Z,2024-07-31T19:10:02.139Z,2024-07-31T19:10:02.139Z,180.0
EObap2nZHz,93,86.0,93,1.0,3.0,26.41,1,0,21June2024,2024-07-31 13:14:00,876,2024-07-31T19:14:00Z,2024-07-31T19:15:01.514Z,2024-07-31T19:15:01.514Z,338.0
VjVRSvLqXw,93,86.0,93,-22.0,1.0,26.4,4,0,21June2024,2024-07-31 13:19:00,896,2024-07-31T19:19:00Z,2024-07-31T19:20:02.381Z,2024-07-31T19:20:02.381Z,338.0
Qm4irrruLm,93,86.0,93,7.0,4.0,26.4,2,0,21June2024,2024-07-31 13:24:00,863,2024-07-31T19:24:00Z,2024-07-31T19:25:02.072Z,2024-07-31T19:25:02.072Z,135.0
zL7om3i15w,93,86.0,93,-21.0,1.0,26.4,2,0,21June2024,2024-07-31 13:29:00,860,2024-07-31T19:29:00Z,2024-07-31T19:30:01.531Z,2024-07-31T19:30:01.531Z,338.0
DKCi34FKJm,93,86.0,93,-21.0,1.0,26.4,3,0,21June2024,2024-07-31 13:34:00,849,2024-07-31T19:34:00Z,2024-07-31T19:35:02.372Z,2024-07-31T19:35:02.372Z,338.0
uV5BAYfGsw,94,87.0,94,1.0,3.0,26.4,2,0,21June2024,2024-07-31 13:39:00,840,2024-07-31T19:39:00Z,2024-07-31T19:40:01.957Z,2024-07-31T19:40:01.957Z,315.0
MTXuocSuWH,93,86.0,93,7.0,4.0,26.4,1,0,21June2024,2024-07-31 13:44:00,862,2024-07-31T19:44:00Z,2024-07-31T19:45:01.867Z,2024-07-31T19:45:01.867Z,112.0
hxIYXRJ8Ox,93,86.0,93,,0.0,26.4,2,0,21June2024,2024-07-31 13:49:00,844,2024-07-31T19:49:00Z,2024-07-31T19:50:01.931Z,2024-07-31T19:50:01.931Z,45.0
S7Pe41zYbe,94,,94,,,26.4,2,0,21June2024,2024-07-31 13:54:00,856,2024-07-31T19:54:00Z,2024-07-31T19:55:01.845Z,2024-07-31T19:55:01.845Z,315.0
hJk18x7p47,94,87.0,94,,0.0,26.4,1,0,21June2024,2024-07-31 13:59:00,830,2024-07-31T19:59:00Z,2024-07-31T20:00:02.408Z,2024-07-31T20:00:02.408Z,0.0
OQt5DEsuZB,94,,94,,,26.4,3,0,21June2024,2024-07-31 14:04:00,819,2024-07-31T20:04:00Z,2024-07-31T20:05:01.723Z,2024-07-31T20:05:01.723Z,22.0
YNgLo67gg6,94,86.0,94,,0.0,26.4,3,0,21June2024,2024-07-31 14:09:00,817,2024-07-31T20:09:00Z,2024-07-31T20:10:01.540Z,2024-07-31T20:10:01.540Z,22.0
FO2TzvAcCG,94,87.0,94,,0.0,26.4,4,0,21June2024,2024-07-31 14:14:00,791,2024-07-31T20:14:00Z,2024-07-31T20:15:02.304Z,2024-07-31T20:15:02.304Z,315.0
snFQ4JKySE,94,87.0,94,,0.0,26.39,2,0,21June2024,2024-07-31 14:19:00,769,2024-07-31T20:19:00Z,2024-07-31T20:20:01.827Z,2024-07-31T20:20:01.827Z,0.0
WxqITBAIdl,95,87.0,95,,0.0,26.39,2,0,21June2024,2024-07-31 14:24:00,779,2024-07-31T20:24:00Z,2024-07-31T20:25:01.638Z,2024-07-31T20:25:01.638Z,22.0
RGxoxOwCLz,95,87.0,95,,0.0,26.39,2,0,21June2024,2024-07-31 14:29:00,759,2024-07-31T20:29:00Z,2024-07-31T20:30:02.185Z,2024-07-31T20:30:02.185Z,338.0
eb6EtlhiVi,95,,95,,,26.39,4,0,21June2024,2024-07-31 14:34:00,726,2024-07-31T20:34:00Z,2024-07-31T20:35:02.026Z,2024-07-31T20:35:02.026Z,315.0
UMeqxAZQqb,95,,95,,,26.39,3,0,21June2024,2024-07-31 14:39:00,763,2024-07-31T20:39:00Z,2024-07-31T20:40:01.534Z,2024-07-31T20:40:01.534Z,338.0
EqDdCUkfqT,94,87.0,94,-20.0,1.0,26.38,2,0,21June2024,2024-07-31 14:44:00,768,2024-07-31T20:44:00Z,2024-07-31T20:45:01.655Z,2024-07-31T20:45:01.655Z,338.0
Hkl4WK5hJS,94,87.0,94,-21.0,1.0,26.38,1,0,21June2024,2024-07-31 14:49:00,752,2024-07-31T20:49:00Z,2024-07-31T20:50:02.213Z,2024-07-31T20:50:02.213Z,135.0
zF8E5VMZea,95,,95,,,26.38,3,0,21June2024,2024-07-31 14:54:00,733,2024-07-31T20:54:00Z,2024-07-31T20:55:02.164Z,2024-07-31T20:55:02.164Z,315.0
AwJwinBqBk,94,87.0,94,-7.0,2.0,26.38,3,0,21June2024,2024-07-31 14:59:00,735,2024-07-31T20:59:00Z,2024-07-31T21:00:02.038Z,2024-07-31T21:00:02.038Z,90.0
HR5b5JnyDZ,94,87.0,94,2.0,3.0,26.38,2,0,21June2024,2024-07-31 15:04:00,703,2024-07-31T21:04:00Z,2024-07-31T21:05:01.907Z,2024-07-31T21:05:01.907Z,112.0
E5kmik3Ojb,95,87.0,95,-20.0,1.0,26.38,2,0,21June2024,2024-07-31 15:09:00,722,2024-07-31T21:09:00Z,2024-07-31T21:10:02.201Z,2024-07-31T21:10:02.201Z,68.0
xemxCW0fBa,96,88.0,96,,0.0,26.38,1,0,21June2024,2024-07-31 15:14:00,721,2024-07-31T21:14:00Z,2024-07-31T21:15:02.091Z,2024-07-31T21:15:02.091Z,45.0
jgxE80j4XB,96,88.0,96,-19.0,1.0,26.38,2,0,21June2024,2024-07-31 15:19:00,693,2024-07-31T21:19:00Z,2024-07-31T21:20:02.352Z,2024-07-31T21:20:02.352Z,45.0
C1bddgSkqD,95,87.0,95,-20.0,1.0,26.38,2,0,21June2024,2024-07-31 15:24:00,696,2024-07-31T21:24:00Z,2024-07-31T21:25:02.114Z,2024-07-31T21:25:02.114Z,338.0
eD2KpCjGKF,95,88.0,95,-6.0,2.0,26.39,1,0,21June2024,2024-07-31 15:29:00,682,2024-07-31T21:29:00Z,2024-07-31T21:30:01.944Z,2024-07-31T21:30:01.944Z,45.0
