timestamp,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,fan
2024-07-01 20:53:28.030632,24.5,25.25,26.0,26.5,25.75,,23.0,23.5,,,,,True
2024-07-01 20:53:36.030601,24.5,25.25,26.25,26.25,25.5,,22.75,23.5,,,,,True
2024-07-01 20:53:44.030526,24.25,25.25,26.0,26.25,25.75,,22.75,23.5,,,,,True
2024-07-01 20:53:52.347957,24.25,25.0,26.0,26.25,25.5,,22.75,23.5,,,,,True
2024-07-01 20:54:00.030535,24.25,25.0,26.0,26.25,25.75,,22.75,23.5,,,,,True
2024-07-01 20:54:08.030994,24.25,25.0,26.0,26.25,25.5,,22.75,23.5,,,,,True
2024-07-01 20:54:16.030558,24.25,25.0,26.0,26.25,25.5,,22.75,23.5,,,,,True
2024-07-01 20:54:24.030771,24.25,25.0,26.0,26.25,25.5,,22.75,23.5,,,,,True
2024-07-01 20:54:32.030746,24.25,25.0,26.0,26.25,25.5,,22.75,23.5,,,,,True
2024-07-01 20:54:40.030656,24.25,25.0,26.0,26.25,25.5,,22.75,19.75,,,,,True
2024-07-01 20:54:48.349094,24.25,25.0,26.0,26.25,25.5,,22.75,23.75,,,,,True
2024-07-01 20:54:56.030805,24.25,25.0,26.0,26.25,25.5,,22.75,23.75,,,,,True
2024-07-01 20:55:04.031142,24.25,25.0,26.0,26.25,25.5,,22.75,23.75,,,,,True
2024-07-01 20:55:12.030593,24.25,25.0,26.0,26.25,25.5,,23.0,23.75,,,,,True
2024-07-01 20:55:20.030797,24.25,25.0,26.0,26.25,25.5,,22.75,23.5,,,,,True
2024-07-01 20:55:28.030763,24.25,25.0,26.0,26.25,25.5,,22.75,23.75,,,,,True
2024-07-01 20:55:36.031128,24.25,25.0,26.0,26.25,25.5,,22.75,23.75,,,,,True
2024-07-01 20:55:44.030526,24.0,25.0,26.0,26.25,25.5,,22.75,23.75,,,,,True
2024-07-01 20:55:52.349772,24.0,25.0,26.0,26.25,25.25,,23.0,23.75,,,,,True
2024-07-01 20:56:00.030643,24.0,25.0,26.0,26.0,25.5,,23.0,23.75,,,,,True
2024-07-01 20:56:08.030740,24.0,25.0,26.0,26.25,25.25,,23.0,23.75,,,,,True
2024-07-01 20:56:16.030606,24.0,25.0,26.0,26.0,25.5,,23.0,23.75,,,,,True
2024-07-01 20:56:24.030834,24.0,25.0,26.0,26.25,25.5,,23.0,23.75,,,,,True
2024-07-01 20:56:32.030831,24.0,25.0,26.0,26.25,25.5,,23.0,23.75,,,,,True
2024-07-01 20:56:40.030633,24.0,25.0,25.75,26.0,25.25,,23.0,23.75,,,,,True
2024-07-01 20:56:48.356864,24.0,25.0,25.75,26.25,25.5,,23.0,23.75,,,,,True
2024-07-01 20:56:56.030775,24.0,25.0,25.75,26.25,25.5,,23.0,23.75,,,,,True
2024-07-01 20:57:04.030563,24.0,25.0,25.75,26.25,25.25,,23.0,23.75,,,,,True
2024-07-01 20:57:12.030471,24.0,25.0,25.75,26.25,25.25,,23.0,23.75,,,,,True
2024-07-01 20:57:20.030595,24.0,25.0,26.0,26.25,25.5,,23.0,23.75,,,,,True
2024-07-01 20:57:28.030736,24.0,25.0,25.75,26.25,25.5,,23.0,23.75,,,,,True
2024-07-01 20:57:36.030725,24.0,25.25,25.75,26.25,25.5,,23.0,23.75,,,,,True
2024-07-01 20:57:44.030634,24.0,25.0,25.75,26.25,25.5,,23.0,24.0,,,,,True
2024-07-01 20:57:52.352123,25.0,25.0,25.75,26.25,25.25,,23.0,23.75,,,,,True
2024-07-01 20:58:00.030772,24.0,25.0,25.75,26.25,25.25,,23.0,23.75,,,,,True
2024-07-01 20:58:08.030472,24.0,25.0,25.75,26.0,25.25,,23.0,23.75,,,,,True
2024-07-01 20:58:16.030475,24.0,25.0,26.0,26.25,25.5,,23.25,23.75,,,,,True
2024-07-01 20:58:24.030804,24.0,25.0,25.75,26.25,25.25,,23.0,23.75,,,,,True
2024-07-01 20:58:32.030635,24.0,25.0,25.75,26.25,25.25,,23.0,23.75,,,,,True
2024-07-01 20:58:40.030776,24.0,25.0,25.75,26.25,25.25,,23.25,23.75,,,,,True
2024-07-01 20:58:48.358883,24.0,25.0,25.75,26.25,25.25,,23.25,24.0,,,,,True
2024-07-01 20:58:56.030657,24.0,25.0,25.75,26.25,25.25,,23.0,23.75,,,,,True
2024-07-01 20:59:04.030582,24.0,25.0,25.75,26.25,25.25,,23.0,23.75,,,,,True
2024-07-01 20:59:12.030628,24.0,25.25,25.75,26.0,25.25,,23.0,23.75,,,,,True
2024-07-01 20:59:20.030550,24.0,25.0,25.75,26.0,25.5,,23.25,23.75,,,,,True
2024-07-01 20:59:28.031184,24.0,25.0,25.75,26.25,25.25,,23.25,23.75,,,,,True
2024-07-01 20:59:36.030607,24.0,25.0,25.75,26.25,25.25,,23.25,23.75,,,,,True
2024-07-01 20:59:44.031075,24.0,25.0,25.75,26.25,25.25,,23.0,23.75,,,,,True
2024-07-01 20:59:52.353448,24.0,25.0,25.75,26.0,25.25,,23.0,23.75,,,,,True
2024-07-01 21:00:00.030556,23.75,25.0,25.75,26.0,25.25,,23.0,23.75,,,,,True
2024-07-01 21:00:08.030756,23.75,25.0,25.75,26.25,25.25,,23.0,23.75,,,,,True
2024-07-01 21:00:16.030901,23.75,25.25,25.75,26.25,25.25,,23.0,23.75,,,,,True
2024-07-01 21:00:24.030549,23.75,25.0,25.75,26.25,25.5,,23.0,23.75,,,,,True
2024-07-01 21:00:32.031246,23.75,25.0,25.75,26.0,25.25,,23.0,23.75,,,,,True
2024-07-01 21:00:40.030609,23.75,25.25,25.75,26.25,25.5,,23.0,23.75,,,,,True
2024-07-01 21:00:48.355885,23.75,23.5,25.75,26.25,25.5,,23.0,23.75,,,,,True
2024-07-01 21:00:56.030633,23.75,25.0,25.75,26.0,25.5,,23.0,23.75,,,,,True
2024-07-01 21:01:04.031247,23.75,25.0,25.75,26.25,25.25,,22.75,23.75,,,,,True
2024-07-01 21:01:12.030552,23.75,25.25,25.75,26.25,25.25,,23.0,23.75,,,,,True
2024-07-01 21:01:20.030601,23.75,25.0,25.75,26.0,25.25,,22.75,23.75,,,,,True
2024-07-01 21:01:28.030541,23.75,25.0,25.75,26.0,25.25,,23.0,23.75,,,,,True
2024-07-01 21:01:36.030607,23.75,25.0,25.75,26.25,25.25,,23.0,23.75,,,,,True
2024-07-01 21:01:44.030535,23.75,25.0,25.75,26.0,28.25,,22.75,23.75,,,,,True
2024-07-01 21:01:52.355957,25.0,25.25,25.75,26.0,25.5,,22.75,23.75,,,,,True
2024-07-01 21:02:00.030746,23.75,25.0,25.75,26.0,25.25,,22.75,23.75,,,,,True
2024-07-01 21:02:08.030933,23.75,25.0,25.75,26.0,25.25,,22.75,23.5,,,,,True
2024-07-01 21:02:16.030847,23.75,25.0,25.75,26.0,25.25,,22.75,23.75,,,,,True
2024-07-01 21:02:24.030725,23.75,25.0,25.75,26.0,25.25,,22.75,23.5,,,,,True
2024-07-01 21:02:32.030809,23.75,25.0,25.75,26.0,25.25,,22.75,23.5,,,,,True
2024-07-01 21:02:40.031058,23.75,25.0,25.75,26.0,25.25,,22.75,23.75,,,,,True
2024-07-01 21:02:48.356298,23.75,25.0,25.25,26.0,25.25,,22.75,23.5,,,,,True
2024-07-01 21:02:56.033564,23.75,25.0,25.75,26.0,25.25,,22.75,23.75,,,,,True
2024-07-01 21:03:04.030755,23.75,25.0,25.75,26.0,25.25,,22.75,23.75,,,,,True
2024-07-01 21:03:12.030739,23.75,25.0,25.75,26.0,25.25,,22.75,23.5,,,,,True
2024-07-01 21:03:20.030589,23.75,25.0,25.5,26.0,25.25,,22.75,23.5,,,,,True
2024-07-01 21:03:28.031198,23.75,25.0,25.75,26.0,25.25,,23.0,23.5,,,,,True
2024-07-01 21:03:36.030643,23.75,25.0,25.5,26.0,25.25,,22.75,23.5,,,,,True
2024-07-01 21:03:44.030801,23.75,25.0,25.5,26.0,25.25,,23.0,23.75,,,,,True
2024-07-01 21:03:52.359531,23.75,25.0,25.75,26.0,25.25,,23.0,23.75,,,,,True
2024-07-01 21:04:00.030827,23.75,25.0,25.75,26.0,25.25,,22.75,23.5,,,,,True
2024-07-01 21:04:08.030801,23.75,25.0,25.5,26.0,25.25,,22.75,23.75,,,,,True
2024-07-01 21:04:16.030884,23.75,25.0,25.5,26.0,25.25,,23.0,23.5,,,,,True
2024-07-01 21:04:24.030841,23.75,25.0,25.5,26.0,25.25,,23.0,23.5,,,,,True
2024-07-01 21:04:32.030854,23.75,25.0,25.5,26.0,25.25,,22.75,23.5,,,,,True
2024-07-01 21:04:40.030635,23.75,25.0,25.5,26.0,25.25,,22.75,23.5,,,,,True
2024-07-01 21:04:48.357555,23.75,25.0,23.0,26.0,25.25,,22.75,23.5,,,,,True
2024-07-01 21:04:56.030782,23.5,24.75,25.5,26.0,25.25,,22.75,23.5,,,,,True
2024-07-01 21:05:04.030648,23.75,24.75,25.5,26.0,25.25,,22.75,23.25,,,,,True
2024-07-01 21:05:12.031400,23.75,25.0,25.5,26.0,25.25,,22.75,23.25,,,,,True
2024-07-01 21:05:20.030760,23.75,24.75,25.5,26.0,25.25,,22.75,23.25,,,,,True
2024-07-01 21:05:28.030753,23.5,24.75,25.5,26.0,25.0,,22.75,23.25,,,,,True
2024-07-01 21:05:36.030628,23.5,24.75,25.5,26.0,25.25,,22.5,23.25,,,,,True
2024-07-01 21:05:44.031149,23.75,24.75,25.5,25.75,25.25,,22.75,23.25,,,,,True
2024-07-01 21:05:52.358472,23.5,24.75,25.5,26.0,25.0,,22.75,23.25,,,,,True
2024-07-01 21:06:00.030876,23.75,24.75,25.5,26.0,25.25,,22.75,23.25,,,,,True
2024-07-01 21:06:08.030637,23.5,24.75,25.5,25.75,25.25,,22.75,23.25,,,,,True
2024-07-01 21:06:16.030888,23.5,24.75,25.5,26.0,25.25,,22.75,23.25,,,,,True
2024-07-01 21:06:24.030792,23.5,24.75,25.5,25.75,25.25,,22.75,23.25,,,,,True
2024-07-01 21:06:32.031018,23.5,24.75,25.5,26.0,25.0,,22.75,23.25,,,,,True
2024-07-01 21:06:40.030635,23.5,24.75,25.5,25.75,25.0,,22.75,23.25,,,,,True
2024-07-01 21:06:48.360061,23.5,24.75,25.5,25.0,25.0,,22.5,23.25,,,,,True
2024-07-01 21:06:56.031685,23.5,24.75,25.5,25.75,25.25,,22.75,23.25,,,,,True
2024-07-01 21:07:04.030832,23.5,24.75,25.5,25.75,25.0,,22.75,23.25,,,,,True
2024-07-01 21:07:12.030862,23.5,24.5,25.5,25.75,25.0,,22.75,23.25,,,,,True
2024-07-01 21:07:20.030739,23.5,24.75,25.5,25.75,25.0,,22.75,23.25,,,,,True
2024-07-01 21:07:28.030848,23.5,24.75,25.5,25.75,25.0,,22.75,23.25,,,,,True
2024-07-01 21:07:36.030593,23.5,24.5,25.5,25.75,25.0,,22.75,23.25,,,,,True
2024-07-01 21:07:44.030657,23.5,24.75,25.5,25.75,25.25,,22.75,23.25,,,,,True
2024-07-01 21:07:52.361151,24.5,24.5,25.5,25.75,25.0,,22.75,23.25,,,,,True
2024-07-01 21:08:00.030831,23.5,24.75,25.5,25.75,25.0,,22.75,23.25,,,,,True
2024-07-01 21:08:08.030627,23.5,24.75,25.5,25.75,25.0,,22.75,23.25,,,,,True
2024-07-01 21:08:16.030562,23.5,24.75,25.5,25.75,25.0,,22.5,23.25,,,,,True
2024-07-01 21:08:24.030643,23.5,24.75,25.25,25.75,25.0,,22.5,23.25,,,,,True
2024-07-01 21:08:32.030868,23.5,24.5,25.5,25.75,25.0,,22.5,23.25,,,,,True
2024-07-01 21:08:40.030601,23.5,24.5,25.25,25.75,25.0,,22.5,23.0,,,,,True
2024-07-01 21:08:48.361263,24.25,24.75,25.25,21.75,25.0,,22.5,23.25,,,,,True
2024-07-01 21:08:56.030830,23.5,24.5,25.25,25.75,25.0,,22.25,23.25,,,,,True
2024-07-01 21:09:04.030841,23.5,24.5,25.25,25.75,25.0,,22.25,23.0,,,,,True
2024-07-01 21:09:12.031090,23.5,24.5,25.25,25.75,25.0,,22.5,23.0,,,,,True
2024-07-01 21:09:20.030931,23.5,24.5,25.25,25.5,25.0,,22.5,23.0,,,,,True
2024-07-01 21:09:28.030740,23.5,24.5,25.25,25.75,25.0,,22.25,23.0,,,,,True
2024-07-01 21:09:36.030881,23.5,24.5,25.25,25.75,25.0,,22.5,23.0,,,,,True
2024-07-01 21:09:44.030615,23.5,24.5,25.25,25.75,25.0,,22.25,23.0,,,,,True
2024-07-01 21:09:52.363105,23.5,24.5,25.25,25.75,25.0,,22.25,23.0,,,,,True
2024-07-01 21:10:00.030641,23.5,24.5,25.25,25.75,25.0,,22.25,22.75,,,,,True
2024-07-01 21:10:08.030837,23.5,24.5,25.25,25.75,25.0,,22.25,22.75,,,,,True
2024-07-01 21:10:16.030634,23.5,24.5,25.25,25.5,25.0,,22.25,22.75,,,,,True
2024-07-01 21:10:24.030776,23.5,24.25,25.25,25.5,24.75,,22.25,23.0,,,,,True
2024-07-01 21:10:32.030825,23.5,24.5,25.25,25.5,24.75,,22.25,22.75,,,,,True
2024-07-01 21:10:40.030810,23.5,24.5,25.25,25.5,24.75,,22.25,22.75,,,,,True
2024-07-01 21:10:48.363074,23.5,24.5,25.25,25.5,24.0,,22.25,23.0,,,,,True
2024-07-01 21:10:56.030805,23.25,24.5,25.25,25.5,24.75,,22.25,22.75,,,,,True
2024-07-01 21:11:04.030616,23.5,24.5,25.25,25.5,24.75,,22.25,23.0,,,,,True
2024-07-01 21:11:12.031072,23.25,24.5,25.25,25.5,24.75,,22.25,23.0,,,,,True
2024-07-01 21:11:20.030622,23.5,24.25,25.25,25.5,24.75,,22.25,23.0,,,,,True
2024-07-01 21:11:28.030846,23.25,24.25,25.25,25.5,24.75,,22.25,23.0,,,,,True
2024-07-01 21:11:36.030513,23.5,24.25,25.25,25.5,24.75,,22.25,23.0,,,,,True
2024-07-01 21:11:44.030861,23.25,24.25,25.25,25.5,25.0,,22.25,23.0,,,,,True
2024-07-01 21:11:52.364380,24.5,24.25,25.25,25.5,24.75,,22.25,23.0,,,,,True
2024-07-01 21:12:00.031166,23.25,24.25,25.25,25.5,24.75,,22.25,23.0,,,,,True
2024-07-01 21:12:08.030748,23.25,24.5,25.25,25.5,24.75,,22.25,23.0,,,,,True
2024-07-01 21:12:16.030648,23.5,24.5,25.25,25.5,24.75,,22.25,23.0,,,,,True
2024-07-01 21:12:24.030640,23.25,24.25,25.0,25.5,24.75,,22.25,23.0,,,,,True
2024-07-01 21:12:32.030975,23.25,24.25,25.25,25.5,24.75,,22.25,23.0,,,,,True
2024-07-01 21:12:40.031163,23.25,24.5,25.25,25.5,24.75,,22.25,23.0,,,,,True
2024-07-01 21:12:48.366114,23.25,24.5,25.0,25.5,24.75,,22.25,23.0,,,,,True
2024-07-01 21:12:56.031093,23.25,24.5,25.25,25.5,24.75,,22.25,23.0,,,,,True
2024-07-01 21:13:04.031240,23.25,24.5,25.0,25.5,24.75,,22.25,23.0,,,,,True
2024-07-01 21:13:12.030749,23.25,24.5,25.25,25.5,24.75,,22.25,23.25,,,,,True
2024-07-01 21:13:20.030809,23.5,24.5,25.0,25.5,24.75,,22.25,23.25,,,,,True
2024-07-01 21:13:28.031079,23.25,24.5,25.0,25.5,24.75,,22.25,23.0,,,,,True
2024-07-01 21:13:36.030952,23.25,24.5,25.0,25.5,24.75,,22.25,23.25,,,,,True
2024-07-01 21:13:44.030837,23.25,24.5,25.0,25.5,24.75,,22.25,23.0,,,,,True
2024-07-01 21:13:52.365778,23.25,24.5,25.0,25.5,24.75,,22.5,23.0,,,,,True
2024-07-01 21:14:00.030767,23.25,24.5,25.0,25.5,24.75,,22.5,23.0,,,,,True
2024-07-01 21:14:08.030748,23.25,24.25,25.0,25.5,24.75,,22.5,23.0,,,,,True
2024-07-01 21:14:16.030810,23.25,24.25,25.0,25.25,24.75,,22.5,23.0,,,,,True
2024-07-01 21:14:24.030813,23.25,24.5,25.0,25.5,24.75,,22.5,23.25,,,,,True
2024-07-01 21:14:32.031053,23.25,24.5,25.0,25.5,24.75,,22.5,23.25,,,,,True
2024-07-01 21:14:40.030566,23.25,24.25,25.0,25.5,24.75,,22.5,23.25,,,,,True
2024-07-01 21:14:48.368441,23.25,24.25,25.0,25.25,24.75,,21.75,23.0,,,,,True
2024-07-01 21:14:56.031977,23.25,24.5,25.0,25.5,24.75,,22.5,23.0,,,,,True
2024-07-01 21:15:04.030756,23.25,24.25,25.0,25.25,24.75,,22.5,23.25,,,,,True
2024-07-01 21:15:12.030634,23.25,24.25,25.0,25.5,24.75,,22.5,23.0,,,,,True
2024-07-01 21:15:20.030639,23.25,24.25,25.0,25.25,24.5,,22.25,23.0,,,,,True
2024-07-01 21:15:28.031060,23.25,24.25,25.0,25.5,24.75,,22.25,23.0,,,,,True
2024-07-01 21:15:36.030929,23.25,24.5,25.0,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:15:44.030860,23.25,24.5,25.0,25.25,26.75,,22.25,23.0,,,,,True
2024-07-01 21:15:52.369597,23.25,24.25,25.0,25.5,24.5,,22.25,23.0,,,,,True
2024-07-01 21:16:00.030892,23.25,24.25,25.0,25.25,24.75,,22.25,22.75,,,,,True
2024-07-01 21:16:08.030736,23.25,24.25,25.0,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:16:16.030627,23.25,24.25,25.0,25.5,24.5,,22.25,22.75,,,,,True
2024-07-01 21:16:24.030586,23.25,24.25,25.0,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:16:32.030827,23.25,24.25,25.0,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:16:40.030645,23.25,24.25,25.0,25.5,24.5,,22.25,22.75,,,,,True
2024-07-01 21:16:48.370797,23.25,24.25,25.0,25.25,24.5,,22.25,22.0,,,,,True
2024-07-01 21:16:56.030887,23.25,24.25,25.0,25.25,24.5,,22.25,23.0,,,,,True
2024-07-01 21:17:04.030961,23.0,24.25,25.0,25.25,24.5,,22.25,23.0,,,,,True
2024-07-01 21:17:12.030868,23.0,24.25,25.0,25.25,24.5,,22.25,23.0,,,,,True
2024-07-01 21:17:20.030837,23.0,24.25,24.75,25.25,24.5,,22.25,23.0,,,,,True
2024-07-01 21:17:28.030892,23.0,24.25,25.0,25.25,24.5,,22.25,23.0,,,,,True
2024-07-01 21:17:36.030755,23.0,24.25,25.0,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:17:44.030736,23.0,24.25,24.75,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:17:52.370303,23.0,24.25,25.0,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:18:00.030652,23.0,24.25,24.75,25.25,24.5,,22.25,23.0,,,,,True
2024-07-01 21:18:08.031244,22.75,24.25,25.0,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:18:16.030634,23.0,24.25,25.0,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:18:24.030649,23.0,24.25,24.75,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:18:32.030655,23.0,24.25,24.75,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:18:40.030842,23.0,24.25,25.0,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:18:48.372020,22.75,24.25,24.75,25.25,24.5,,22.25,21.75,,,,,True
2024-07-01 21:18:56.031261,23.0,24.25,24.75,25.25,24.5,,22.25,23.0,,,,,True
2024-07-01 21:19:04.030909,23.0,24.25,24.75,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:19:12.030956,23.0,24.25,24.75,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:19:20.031104,23.0,24.25,24.75,25.25,24.5,,22.25,23.0,,,,,True
2024-07-01 21:19:28.030914,23.0,24.25,24.75,25.25,24.5,,22.25,23.0,,,,,True
2024-07-01 21:19:36.030619,23.0,24.25,25.0,25.25,24.5,,22.25,23.0,,,,,True
2024-07-01 21:19:44.030977,23.0,24.25,24.75,25.25,24.5,,22.25,23.0,,,,,True
2024-07-01 21:19:52.373541,23.0,24.25,24.75,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:20:00.031208,23.0,24.25,24.75,25.25,24.5,,22.25,23.0,,,,,True
2024-07-01 21:20:08.030778,23.0,24.25,24.75,25.25,24.5,,22.5,23.0,,,,,True
2024-07-01 21:20:16.030964,23.0,24.25,24.75,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:20:24.031179,23.0,24.25,24.75,25.25,24.5,,22.25,23.0,,,,,True
2024-07-01 21:20:32.030993,23.0,24.25,24.75,25.25,24.5,,22.5,23.0,,,,,True
2024-07-01 21:20:40.030626,23.0,24.25,25.0,25.25,24.5,,22.25,23.0,,,,,True
2024-07-01 21:20:48.372567,23.0,24.25,24.75,25.25,24.5,,22.25,20.0,,,,,True
2024-07-01 21:20:56.030867,23.0,24.25,24.75,25.25,24.5,,22.5,23.0,,,,,True
2024-07-01 21:21:04.030846,23.0,24.25,25.0,25.25,24.5,,22.5,23.0,,,,,True
2024-07-01 21:21:12.030792,23.0,24.25,24.75,25.25,24.5,,22.5,23.0,,,,,True
2024-07-01 21:21:20.031020,23.0,24.25,25.0,25.5,24.5,,22.25,23.0,,,,,True
2024-07-01 21:21:28.030745,23.0,24.25,25.0,25.25,24.5,,22.25,23.0,,,,,True
2024-07-01 21:21:36.030914,23.0,24.25,25.0,25.25,24.5,,22.25,23.0,,,,,True
2024-07-01 21:21:44.030894,23.0,24.25,24.75,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:21:52.372386,24.0,24.25,25.0,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:22:00.031028,23.0,24.25,24.75,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:22:08.030923,23.0,24.25,24.75,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:22:16.030881,23.0,24.25,24.75,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:22:24.030927,23.0,24.25,25.0,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:22:32.030776,23.0,24.25,24.75,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:22:40.030931,23.0,24.25,24.75,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:22:48.375385,23.0,24.0,24.75,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:22:56.031778,22.0,24.25,24.75,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:23:04.030766,23.0,24.25,24.75,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:23:12.031205,23.0,24.0,24.75,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:23:20.031172,23.0,24.0,24.75,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:23:28.031099,23.0,24.0,24.75,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:23:36.030957,23.0,24.0,24.75,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:23:44.030772,23.0,24.0,24.75,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:23:52.375203,23.0,24.25,24.75,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:24:00.030925,23.0,24.0,24.75,25.25,24.5,,22.0,22.75,,,,,True
2024-07-01 21:24:08.030862,23.0,24.0,24.75,25.25,24.5,,22.25,22.75,,,,,True
2024-07-01 21:24:16.030548,23.0,24.0,24.75,25.25,24.5,,22.0,22.75,,,,,True
2024-07-01 21:24:24.030826,23.0,24.0,24.75,25.25,24.5,,22.0,22.5,,,,,True
2024-07-01 21:24:32.030822,23.0,24.0,24.75,25.25,24.25,,22.0,22.75,,,,,True
2024-07-01 21:24:40.030728,23.0,24.0,24.75,25.25,24.5,,22.0,22.75,,,,,True
2024-07-01 21:24:48.375687,23.0,24.0,24.75,25.0,24.5,,22.0,22.5,,,,,True
2024-07-01 21:24:56.031469,23.0,24.0,24.75,25.0,24.25,,22.0,22.5,,,,,True
2024-07-01 21:25:04.030761,23.0,24.0,24.75,25.0,24.25,,22.25,22.5,,,,,True
2024-07-01 21:25:12.030752,23.0,24.0,24.75,25.0,24.5,,22.25,22.5,,,,,True
2024-07-01 21:25:20.030783,23.0,24.0,24.75,25.25,24.25,,22.0,22.5,,,,,True
2024-07-01 21:25:28.031090,23.0,24.0,24.75,25.0,24.25,,22.0,22.5,,,,,True
2024-07-01 21:25:36.031523,23.0,24.0,24.75,25.25,24.25,,22.25,22.5,,,,,True
2024-07-01 21:25:44.030850,23.0,24.0,24.75,25.0,24.25,,22.25,22.75,,,,,True
2024-07-01 21:25:52.376879,24.25,24.0,24.75,25.0,24.5,,22.0,22.5,,,,,True
2024-07-01 21:26:00.030647,23.0,24.0,24.75,25.0,24.25,,22.25,22.5,,,,,True
2024-07-01 21:26:08.030835,23.0,24.0,24.75,25.0,24.25,,22.0,22.5,,,,,True
2024-07-01 21:26:16.030760,23.0,24.0,24.5,25.0,24.25,,22.25,22.75,,,,,True
2024-07-01 21:26:24.030870,23.0,24.0,24.5,25.0,24.25,,22.25,22.75,,,,,True
2024-07-01 21:26:32.030943,23.0,24.0,24.5,25.0,24.25,,22.25,22.75,,,,,True
2024-07-01 21:26:40.030894,22.75,24.0,24.5,25.0,24.25,,22.0,22.75,,,,,True
2024-07-01 21:26:48.379036,22.75,24.0,24.75,25.0,24.25,,22.0,22.75,,,,,True
2024-07-01 21:26:56.031857,22.0,23.75,24.5,25.0,24.25,,22.25,22.75,,,,,True
2024-07-01 21:27:04.030641,22.75,24.0,24.5,25.0,24.25,,22.0,22.5,,,,,True
2024-07-01 21:27:12.030914,22.75,24.0,24.5,25.0,24.25,,22.0,22.75,,,,,True
2024-07-01 21:27:20.030846,22.75,24.0,24.5,25.0,24.25,,22.25,22.75,,,,,True
2024-07-01 21:27:28.030848,22.75,24.0,24.5,25.0,24.25,,22.0,22.75,,,,,True
2024-07-01 21:27:36.030763,22.75,24.0,24.5,25.0,24.25,,22.25,22.75,,,,,True
2024-07-01 21:27:44.030819,22.75,24.0,24.5,25.0,24.25,,22.25,22.75,,,,,True
2024-07-01 21:27:52.377565,23.75,24.0,24.75,25.0,24.25,,22.25,22.75,,,,,True
2024-07-01 21:28:00.030993,22.75,24.0,24.5,25.0,24.25,,22.25,22.75,,,,,True
2024-07-01 21:28:08.030646,22.75,24.0,24.5,25.0,24.25,,22.25,22.75,,,,,True
2024-07-01 21:28:16.031086,22.75,24.0,24.5,25.0,24.25,,22.25,22.75,,,,,True
2024-07-01 21:28:24.030877,22.75,24.0,24.5,25.0,24.25,,22.25,22.75,,,,,True
2024-07-01 21:28:32.030802,22.75,24.0,24.5,25.0,24.25,,22.25,22.75,,,,,True
2024-07-01 21:28:40.030567,22.75,24.0,24.5,25.0,24.25,,22.25,22.75,,,,,True
2024-07-01 21:28:48.379597,22.75,24.0,24.5,24.75,24.25,,22.25,22.75,,,,,True
2024-07-01 21:28:56.030746,23.0,21.0,24.5,25.0,24.25,,22.25,22.75,,,,,True
2024-07-01 21:29:04.030867,22.75,24.0,24.5,25.0,24.25,,22.25,22.75,,,,,True
2024-07-01 21:29:12.030842,22.75,24.0,24.5,25.0,24.25,,22.25,22.75,,,,,True
2024-07-01 21:29:20.030753,22.75,24.0,24.5,25.0,24.25,,22.25,22.75,,,,,True
2024-07-01 21:29:28.031021,22.75,24.0,24.5,24.75,24.25,,22.25,22.75,,,,,True
2024-07-01 21:29:36.030942,22.75,24.0,24.5,25.0,24.25,,22.25,22.75,,,,,True
