UnixTime,BattT,BFGcurrent
1701914807,30.32,0.20
1701914822,30.56,0.20
1701914837,30.56,3.32
1701914852,30.56,0.20
1701914867,30.56,3.32
1701914882,30.56,3.32
1701914897,30.56,3.32
1701914912,30.56,0.20
1701914927,30.56,0.20
1701914942,30.56,3.32
1701914957,30.56,0.20
1701914972,30.56,0.20
1701914987,30.56,3.32
1701915002,30.56,0.20
1701915017,30.56,0.20
1701915032,30.56,3.32
1701915047,30.56,3.32
1701915062,30.56,0.20
1701915077,30.56,-2.93
1701915092,30.81,0.20
1701915107,30.81,0.20
1701915122,30.81,0.20
1701915137,30.81,0.20
1701915152,30.81,6.45
1701915167,30.81,-2.93
1701915182,30.81,0.20
1701915197,30.81,0.20
1701915212,30.81,3.32
1701915227,30.81,-2.93
1701915242,30.81,0.20
1701915257,30.81,3.32
1701915272,30.81,0.20
1701915287,30.81,3.32
1701915302,30.81,0.20
1701915317,30.81,3.32
1701915332,30.81,0.20
1701915347,30.81,0.20
1701915362,31.06,3.32
1701915377,31.06,3.32
1701915392,31.06,3.32
1701915407,31.06,3.32
1701915422,31.06,3.32
1701915437,31.06,0.20
1701915452,31.06,3.32
1701915467,31.06,3.32
1701915482,31.06,0.20
1701915497,31.06,3.32
1701915512,31.06,3.32
1701915527,31.06,0.20
1701915542,31.06,0.20
1701915557,31.06,0.20
1701915572,31.06,3.32
1701915587,31.06,0.20
1701915602,31.06,-2.93
1701915617,31.31,0.20
1701915632,31.06,0.20
1701915647,31.31,-2.93
1701915662,31.31,3.32
1701915677,31.31,0.20
1701915692,31.31,0.20
1701915707,31.31,0.20
1701915722,31.31,0.20
1701915736,31.31,0.20
1701915751,31.31,0.20
1701915766,31.56,6.45
1701915781,31.56,0.20
1701915796,31.56,0.20
1701915811,31.56,6.45
1701915826,31.56,3.32
1701915841,31.56,6.45
1701915856,31.56,-2.93
1701915871,31.56,0.20
1701915886,31.56,0.20
1701915901,31.56,3.32
1701915916,31.56,6.45
1701915931,31.56,0.20
1701915946,31.56,3.32
1701915961,31.56,0.20
1701915976,31.56,6.45
1701915991,31.56,0.20
1701916006,31.56,0.20
1701916021,31.81,0.20
1701916036,31.81,3.32
1701916051,31.81,0.20
1701916066,31.81,0.20
1701916081,31.81,0.20
1701916096,31.81,3.32
1701916111,31.81,0.20
1701916126,31.81,3.32
1701916141,31.81,0.20
1701916156,31.81,0.20
1701916171,31.81,3.32
1701916186,31.81,0.20
1701916201,31.81,3.32
1701916216,31.81,0.20
1701916231,32.06,3.32
1701916246,32.06,-2.93
1701916261,32.06,3.32
1701916276,32.06,-2.93
1701916291,32.06,0.20
1701916306,32.06,-2.93
1701916321,32.06,0.20
1701916336,32.06,3.32
1701916351,32.06,3.32
1701916366,32.06,3.32
1701916381,32.06,3.32
1701916396,32.06,0.20
1701916411,32.06,0.20
1701916426,32.06,3.32
1701916441,32.06,0.20
1701916456,32.31,0.20
1701916471,32.31,3.32
1701916486,32.31,0.20
1701916501,32.31,3.32
1701916516,32.31,0.20
1701916531,32.31,-2.93
1701916546,32.31,3.32
1701916561,32.31,0.20
1701916576,32.31,3.32
1701916591,32.31,-2.93
1701916606,32.31,3.32
1701916621,32.31,0.20
1701916636,32.31,0.20
1701916651,32.31,-2.93
1701916666,32.31,3.32
1701916681,32.31,0.20
1701916696,32.31,3.32
1701916711,32.31,6.45
1701916726,32.31,-2.93
1701916741,32.31,3.32
1701916756,32.31,0.20
1701916771,32.31,0.20
1701916786,32.56,0.20
1701916801,32.56,-2.93
1701916816,32.56,-2.93
1701916831,32.56,3.32
1701916846,32.56,0.20
1701916861,32.56,6.45
1701916876,32.56,3.32
1701916891,32.56,0.20
1701916906,32.56,3.32
1701916921,32.56,-2.93
1701916935,32.56,3.32
1701916950,32.56,0.20
1701916965,32.81,3.32
1701916980,32.81,3.32
1701916995,32.81,3.32
1701917010,32.81,3.32
1701917025,32.81,3.32
1701917040,32.81,0.20
1701917055,32.81,0.20
1701917070,32.81,3.32
1701917085,32.81,3.32
1701917100,32.81,3.32
1701917115,32.81,3.32
1701917130,32.81,0.20
